"diputadoId";"nombre";"distrito";"sexo";"imagen"
968;"MARTINEZ, Norman Darío";"Neuquén";"m";"A51008.jpg"
969;"MARTINEZ, Oscar Anselmo";"Tierra del Fuego";"m";"A50875.jpg"
970;"MARTINEZ, Oscar Ariel";"Santa Fe";"m";"A50755.jpg"
971;"MARTINEZ, Silvia Alejandra";"Jujuy";"f";"A50945.jpg"
972;"MARTINEZ, Silvia Virginia";"Buenos Aires";"f";"A1474.jpg"
973;"MARTINEZ, Soledad";"Buenos Aires";"f";"A4805.jpg"
974;"MARTINI, Hugo";"Cdad.Aut.Bs.As.";"m";"A4371.jpg"
975;"MARTUCCI, Cesar";"Buenos Aires";"m";
976;"MASIN, María Lucila";"Chaco";"f";"A50925.jpg"
977;"MASSA, Sergio Tomás";"Buenos Aires";"m";"A50797.jpg"
978;"MASSEI, Oscar Ermelindo";"Neuquén";"m";"A4515.jpg"
979;"MASSETANI, Vanesa Laura";"Santa Fe";"f";"A50975.jpg"
980;"MASSO, Federico Augusto";"Tucumán";"m";"A50994.jpg"
981;"MASSOT, Nicolás María";"Córdoba";"m";"A50934.jpg"
982;"MASTROGIACOMO, Miguel Angel";"Buenos Aires";"m";
983;"MATHOV, Enrique José";"Cdad.Aut.Bs.As.";"m";
984;"MATZKIN, Jorge Rubén";"La Pampa";"m";
985;"MAURETTE, Fernando Wenceslao";"Cdad.Aut.Bs.As.";"m";
986;"MAYANS, María Susana";"Jujuy";"f";
987;"MAZURE, Liliana Amalia";"Cdad.Aut.Bs.As.";"f";"A50812.jpg"
988;"MAZZARELLA, Susana del Valle";"Córdoba";"f";"A4796.jpg"
989;"MAZZEI, Hector Santiago";"Buenos Aires";"m";
990;"MEDIZA, Heriberto Eloy";"La Pampa";"m";"A4372.jpg"
991;"MELILLO, Fernando Cesar";"Cdad.Aut.Bs.As.";"m";
992;"MELOGNO, Elsa";"Chubut";"f";
993;"MENDEZ de FERREYRA, Araceli Estela";"Corrientes";"f";"A4165.jpg"
994;"MENDEZ de MEDINA LAREU, Catalina";"Corrientes";"f";
995;"MENDOZA, Claudio Ramiro";"Chaco";"m";
996;"MENDOZA, Martín";"Buenos Aires";"m";
997;"MENDOZA, Mayra Soledad";"Buenos Aires";"f";"A50679.jpg"
998;"MENDOZA, Sandra Marcela";"Chaco";"f";"A4801.jpg"
999;"MENEGHINI, Javier Revnaldo";"Santiago del Estero";"m";
1000;"MENEM, Carlos Omar";"La Rioja";"m";
1001;"MENEM, Eduardo Adrián";"La Rioja";"m";"A2186.jpg"
1002;"MERA, Dalmacio";"Catamarca";"m";"A4773.jpg"
1003;"MERCADER, Martha Evelina";"Cdad.Aut.Bs.As.";"f";
1004;"MERCADO LUNA, Ricardo Gastón";"La Rioja";"m";
1005;"MERCADO, Verónica Elizabeth";"Catamarca";"f";"A50916.jpg"
1006;"MERCHAN, Paula Cecilia";"Córdoba";"f";"A4645.jpg"
1007;"MERINO, Raul Guillermo";"Córdoba";"m";"A4373.jpg"
1008;"MERLO de RUIZ, María Celestina";"San Luis";"f";
1009;"MERLO, Mario Raúl";"San Luis";"m";"A4634.jpg"
1010;"MESTRE, Diego Matías";"Córdoba";"m";"A50824.jpg"
1011;"METAZA, Mario Alfredo";"Santa Cruz";"m";"A50750.jpg"
1012;"MEZA, Martha Elizabeth";"Formosa";"f";
1013;"MICHELLI, Marco Aurelio";"Buenos Aires";"m";
1014;"MICHETTI, Marta Gabriela";"Cdad.Aut.Bs.As.";"f";"A4749.jpg"
1015;"MICHITTE, Salomón Antonio";"Misiones";"m";
1016;"MIGLIOZZI, Julio Alberto";"Buenos Aires";"m";
1017;"MILESI, Marta Silvia";"Rio Negro";"f";
1018;"MILLET, Juan Carlos";"Santa Fe";"m";
1019;"MILMAN, Gerardo Fabián";"Buenos Aires";"m";"A4769.jpg"
1020;"MINGUEZ, Juan Jesús";"San Juan";"m";"A4123.jpg"
1021;"MIRABILE, José Arnaldo";"San Luis";"m";"A4124.jpg"
1022;"MIRALLES de ROMERO, Norma";"Neuquén";"f";
1023;"MIRANDA, Pedro Rubén";"Mendoza";"m";"A50952.jpg"
1024;"MIRKIN, Beatriz Graciela";"Tucumán";"f";"A50764.jpg"
1025;"MOISES, Julio Carlos";"Jujuy";"m";
1026;"MOISES, María Carolina";"Jujuy";"f";"A51105.jpg"
1027;"MOLARDO, Elvio Francisco";"Córdoba";"m";
1028;"MOLAS, Pedro Omar";"Catamarca";"m";"A4833.jpg"
1029;"MOLINA, Karina Alejandra";"La Rioja";"f";"A50949.jpg"
1030;"MOLINA, Manuel Isauro";"Catamarca";"m";
1031;"MOLINARI ROMERO, Luis";"Córdoba";"m";"A4053.jpg"
1032;"MOLINAS, Ricardo Francisco";"Santa Fe";"m";
1033;"MONAYAR, Ana María Cármen";"Córdoba";"f";"A4432.jpg"
1034;"MONDELO, Lidia Elizabeth";"Santa Cruz";"f";
1035;"MONDINO, Eduardo René";"Córdoba";"m";
1036;"MONFORT, Marcelo Alejandro";"Entre Ríos";"m";"A50942.jpg"
1037;"MONGELO, José Ricardo";"Chaco";"m";"A50697.jpg"
1038;"MONTEAGUDO, María Lucrecia";"Buenos Aires";"f";"A4125.jpg"
1039;"MONTENEGRO, Olinda";"Chaco";"f";"A4375.jpg"
1040;"MONTERO, Laura Gisela";"Mendoza";"f";
1041;"MONTEVERDE, Carlos Roberto";"Cdad.Aut.Bs.As.";"m";
1042;"MONTI, Lucrecia Etelvina";"Cdad.Aut.Bs.As.";"f";"A4376.jpg"
1043;"MONTIEL, Sergio Alberto";"Entre Ríos";"m";
1044;"MONTOYA, Fernando Ramón";"Córdoba";"m";"A2563.jpg"
1045;"MONTOYA, Jorge Luciano";"Córdoba";"m";"A4377.jpg"
1046;"MONZÓ, Emilio";"Buenos Aires";"m";"A50901.jpg"
1047;"MORALES, Mariana Elizabet";"Santiago del Estero";"f";"A51007.jpg"
1048;"MORALES, Nélida Beatriz";"Buenos Aires";"f";"A4126.jpg"
1049;"MORAN, Juan Carlos";"Buenos Aires";"m";"A4687.jpg"
1050;"MORANDINI, Norma Elena";"Córdoba";"f";"A4490.jpg"
1051;"MORANTE, Antonio Arnaldo María";"Chaco";"m";"A4615.jpg"
1052;"MORAY, Hector Luis";"Corrientes";"m";
1053;"MOREAU, Cecilia";"Buenos Aires";"f";"A50898.jpg"
1054;"MOREAU, Leopoldo Raúl Guido";"Buenos Aires";"m";"A51098.jpg"
1055;"MOREJON, Manuel Amor";"Chubut";"m";"A4632.jpg"
1056;"MORELLO, Emilio Pedro";"Buenos Aires";"m";
1057;"MORENO RAMIREZ, Arturo Jorge";"San Juan";"m";
1058;"MORENO, Carlos Julio";"Buenos Aires";"m";"A4448.jpg"
1059;"MORGADO, Claudio Marcelo";"Cdad.Aut.Bs.As.";"m";"A4586.jpg"
1060;"MORINI, Pedro Juan";"Santa Fe";"m";"A4548.jpg"
1061;"MOSSELLO de BENZO, María";"Santa Fe";"f";
1062;"MOSSO, Ana Maria";"Mendoza";"f";
1063;"MOTHE, Felix Arturo";"Tucumán";"m";
1064;"MOUILLERON, Roberto Mario";"Buenos Aires";"m";"A4782.jpg"
1065;"MOURE, Juan Manuel";"Buenos Aires";"m";
1066;"MOURIÑO, Javier";"Cdad.Aut.Bs.As.";"m";
1067;"MOYANO, Juan Facundo";"Buenos Aires";"m";"A50677.jpg"
1068;"MUKDISE, Miguel Roberto Daives";"Santiago del Estero";"m";
1069;"MULLER, Edgar Raúl";"Córdoba";"m";"A50717.jpg"
1070;"MULLER, Mabel Hilda";"Buenos Aires";"f";"A50776.jpg"
1071;"MUNIAGURRIA, Marcelo Julio";"Santa Fe";"m";
1072;"MUÑOZ, Marcelo Bernardo";"Chaco";"m";
1073;"MURIEL, Nestor Jorge";"Tierra del Fuego";"m";
1074;"MUSA, Laura Cristina";"Cdad.Aut.Bs.As.";"f";
1075;"MUSSI, Juan José";"Buenos Aires";"m";
1076;"NACUL, Miguel Camel";"Tucumán";"m";
1077;"NAIM, Lidia Lucía";"Buenos Aires";"f";"A4567.jpg"
1078;"NANNI, Miguel";"Salta";"m";"A50963.jpg"
1079;"NARDELLI, Santiago";"Buenos Aires";"m";
1080;"NARDUCCI, Alicia Isabel";"Córdoba";"f";"A4129.jpg"
1081;"NATALE, Alberto Adolfo";"Santa Fe";"m";"A1186.jpg"
1082;"NAVARRO, Graciela";"Santiago del Estero";"f";"A50705.jpg"
1083;"NAZARIO, Adriana Mónica";"Córdoba";"f";"A50937.jpg"
1084;"NEBREDA, Carmen Rosa";"Córdoba";"f";"A4798.jpg"
1085;"NEDER, Estela Mary del Rosario";"Santiago del Estero";"f";"A51059.jpg"
1086;"NEDER, Jorge Humberto";"Córdoba";"m";
1087;"NEGRI, Mario Raúl";"Córdoba";"m";"A50713.jpg"
1088;"NEME-SCHEIJ, Alfredo";"Tucumán";"m";
1089;"NEMIROVSCI, Osvaldo Mario";"Rio Negro";"m";"A4378.jpg"
1090;"NERI, Aldo";"Cdad.Aut.Bs.As.";"m";"A4130.jpg"
1091;"NICKISCH, Hugo Victor";"Chaco";"m";
1092;"NICOTRA, Norberto Reynaldo";"Santa Fe";"m";
1093;"NIETO BRIZUELA, Benjamín Ricardo";"La Rioja";"m";
1094;"NIEVA, Alejandro Mario";"Jujuy";"m";"A3791.jpg"
1095;"NIÑO, Jorge";"San Luis";"m";
1096;"NOFAL, Beatriz";"Cdad.Aut.Bs.As.";"f";
1097;"NOVAU, Pedro José";"Buenos Aires";"m";
1098;"NUÑEZ, José Carlos";"Santa Fe";"m";"A50973.jpg"
1099;"OBARRIO, Luis Manuel";"Buenos Aires";"m";
1100;"OBEID, Jorge Alberto";"Santa Fe";"m";"A3780.jpg"
1101;"OBIGLIO, Julián Martín";"Cdad.Aut.Bs.As.";"m";"A4582.jpg"
1102;"OCAMPOS, Jorge Armando";"Rio Negro";"m";
1103;"OCAÑA, María Graciela";"Buenos Aires";"f";"A50688.jpg"
1104;"OLIMA, Juan Carlos";"Buenos Aires";"m";
1105;"OLIVA, Cristian Rodolfo";"Santiago del Estero";"m";"A4540.jpg"
1106;"OLIVARES, Héctor Enrique";"La Rioja";"m";"A50882.jpg"
1107;"OLIVERA, Enrique José";"Cdad.Aut.Bs.As.";"m";
1108;"OLIVERO, Juan Carlos";"La Pampa";"m";
1109;"OLMEDO, Alfredo Horacio";"Salta";"m";"A4825.jpg"
1110;"OLMOS, Graciela Hortencia";"Santiago del Estero";"f";"A4379.jpg"
1111;"OPORTO, Mario Néstor";"Buenos Aires";"m";"A50673.jpg"
1112;"ORELLANA, José Fernando";"Tucumán";"m";"A50982.jpg"
1113;"ORGAZ, Alfredo";"Córdoba";"m";
1114;"OROZCO, Jorge Alberto";"Buenos Aires";"m";
1115;"ORQUIN, Leopoldo Manuel";"Mendoza";"m";
1116;"ORSOLINI, Pablo Eduardo";"Chaco";"m";"A4742.jpg"
1117;"ORTEGA, Marta Isabel";"Córdoba";"f";
1118;"ORTIZ CORREA, Marcia Sara María";"Catamarca";"f";"A50696.jpg"
1119;"ORTIZ MALDONADO, Gastón H.";"Buenos Aires";"m";
1120;"ORTIZ PELLEGRINI, Miguel A.";"Córdoba";"m";
1121;"ORTIZ, Mariela";"Jujuy";"f";"A50728.jpg"
1122;"OSCOS, María Ilse";"Neuquén";"f";"A4517.jpg"
1123;"OSORIO, Marta Lucía";"La Pampa";"f";"A4067.jpg"
1124;"OSTROPOLSKY, Aldo Hector";"Mendoza";"m";
1125;"OSUNA, Blanca Inés";"Entre Ríos";"f";"A4038.jpg"
1126;"OVIEDO, Alejandra Beatriz";"La Rioja";"f";"A3730.jpg"
1127;"PAIS, Juan Mario";"Chubut";"m";"A4613.jpg"
1128;"PALOMO, Nelida Manuela";"Santiago del Estero";"f";"A4013.jpg"
1130;"PAMPURO, José Juan Bautista";"Buenos Aires";"m";
1131;"PANDO, Ana María";"Corrientes";"f";
1132;"PANSA, Sergio Horacio";"San Luis";"m";"A4735.jpg"
1133;"PANZONI, Patricia Ester";"Buenos Aires";"f";"A4380.jpg"
1134;"PARADA, Alberto";"Chubut";"m";
1135;"PARADA, Liliana Beatriz";"Cdad.Aut.Bs.As.";"f";"A4817.jpg"
1136;"PARAJON, José María";"Formosa";"m";
1137;"PAREDES URQUIZA, Alberto Nicolás";"La Rioja";"m";"A4664.jpg"
1138;"PARENTE, Rodolfo Miguel";"Entre Ríos";"m";
1139;"PARENTELLA, Irma Fidela";"Cdad.Aut.Bs.As.";"f";
1140;"PAROLA, Carlos";"Santa Fe";"m";
1141;"PAROLA, José María";"Córdoba";"m";
1142;"PAROLI, Raúl Omar";"Catamarca";"m";"A4602.jpg"
1143;"PARRA, Nelida del Carmen";"San Juan";"f";
1144;"PARRILLI, Nanci María Agustina";"Neuquén";"f";"A50848.jpg"
1145;"PARRILLI, Oscar Isidro José";"Neuquén";"m";
1146;"PASCUAL, Jorge Raul";"Rio Negro";"m";
1147;"PASCUAL, Rafael Manuel";"Cdad.Aut.Bs.As.";"m";
1148;"PASCUALINI de ACOSTA, Elida E.";"Tucumán";"m";
1149;"PASINI, Ariel Osvaldo";"Buenos Aires";"m";"A4684.jpg"
1150;"PASSO, Juan Carlos";"La Pampa";"m";
1151;"PASSO, Marcela Fabiana";"Buenos Aires";"f";"A50912.jpg"
1152;"PASTORI, Luis";"Misiones";"m";"A50847.jpg"
1153;"PASTORIZA, Eduardo";"Catamarca";"m";"A4477.jpg"
1154;"PASTORIZA, Mirta Ameliana";"Santiago del Estero";"f";"A4618.jpg"
1155;"PATIÑO, José Luis";"Cdad.Aut.Bs.As.";"m";"A50990.jpg"
1156;"PATTERSON, Ricardo Ancell";"Santa Cruz";"m";
1157;"PATTI, Luis Abelardo";"Buenos Aires";"m";
1158;"PEDRINI, Juan Manuel";"Chaco";"m";"A50816.jpg"
1159;"PELAEZ, Victor";"Neuquén";"m";
1160;"PELLIN, Osvaldo Francisco";"Neuquén";"m";
1161;"PEÑALOZA MARIANETTI, María Florencia";"San Juan";"f";"A51026.jpg"
1162;"PEPE, Lorenzo Antonio";"Buenos Aires";"m";
1163;"PERALTA, Anibal Pedro";"Chubut";"m";
1164;"PERALTA, Fabián Francisco";"Santa Fe";"m";"A4624.jpg"
1165;"PEREYRA de MONTENEGRO, María";"Misiones";"f";
1166;"PEREYRA, Guillermo Antonio";"Mendoza";"m";"A4631.jpg"
1167;"PEREYRA, Juan Manuel";"Córdoba";"m";"A50938.jpg"
1168;"PEREZ MARTINEZ, Claudio Héctor";"La Pampa";"m";
1169;"PEREZ SUAREZ, Inés";"Cdad.Aut.Bs.As.";"f";"A4292.jpg"
1170;"PEREZ, Alberto Cesar";"Neuquén";"m";"A4381.jpg"
1171;"PEREZ, Alberto José";"San Luis";"m";"A4766.jpg"
1172;"PEREZ, Jorge Raúl";"Santiago del Estero";"m";"A4617.jpg"
1173;"PEREZ, Jorge Telmo";"Buenos Aires";"m";
1174;"PEREZ, José Adrián";"Buenos Aires";"m";"A50798.jpg"
1175;"PEREZ, Martín Alejandro";"Tierra del Fuego";"m";"A50876.jpg"
1176;"PEREZ, Mirta";"Buenos Aires";"f";"A4337.jpg"
1177;"PÉREZ, Raúl Joaquín";"Buenos Aires";"m";"A50915.jpg"
1178;"PERIE, Hugo Rubén";"Corrientes";"m";"A4403.jpg"
1179;"PERIE, Julia Argentina";"Misiones";"f";"A4676.jpg"
1180;"PERNASETTI, Horacio Francisco";"Catamarca";"m";"A81.jpg"
1181;"PEROTTI, Omar Angel";"Santa Fe";"m";"A50752.jpg"
1182;"PERRINI, Gioconda Eulalia";"Tucumán";"f";
1183;"PERRONI, Ana María";"Corrientes";"f";"A50669.jpg"
1184;"PESCE, Felix";"Mendoza";"m";
1185;"PESO, Stella Marys";"Misiones";"f";"A4383.jpg"
1186;"PETIT, María de los Angeles";"Entre Ríos";"f";"A4626.jpg"
1187;"PETRI, Luis Alfonso";"Mendoza";"m";"A50846.jpg"
1188;"PEYROU, Alejandro Apolinario";"Buenos Aires";"m";
1189;"PEZOA, Juan Carlos";"Buenos Aires";"m";
1190;"PICAZO, Sarah Ana";"Santa Fe";"f";
1191;"PICCININI, Alberto José";"Santa Fe";"m";"A4132.jpg"
1192;"PICCININI, Ana Ida";"Rio Negro";"f";
1193;"PICHETTO, Miguel Angel";"Rio Negro";"m";
1194;"PIEMONTE, Héctor Horacio";"Buenos Aires";"m";"A4788.jpg"
1195;"PIERRI, Alberto Reinaldo";"Buenos Aires";"m";
1196;"PIETRAGALLA CORTI, Horacio";"Buenos Aires";"m";"A50685.jpg"
1197;"PILATI, Norma Raquel";"Mendoza";"f";"A4133.jpg"
1198;"PILATTI VERGARA, María Inés";"Chaco";"f";"A4809.jpg"
1199;"PINCHETTI de SIERRA MORALES, Delia Norma";"Tucumán";"f";
1200;"PINEDO, Federico";"Cdad.Aut.Bs.As.";"m";"A4384.jpg"
1201;"PINTO BRUCHMANN, Juan Domingo";"Santiago del Estero";"m";"A3783.jpg"
1202;"PINTO, Guillermo";"Santiago del Estero";"m";
1203;"PINTO, Sergio Damián";"Mendoza";"m";"A4799.jpg"
1204;"PIÑON AVILA, Celia Isabel";"Entre Ríos";"f";
1205;"PIOTTI, Alberto Daniel";"Buenos Aires";"m";
1206;"PIRIZ, Juan Carlos";"Buenos Aires";"m";
1207;"PITIOT, Carla Betina";"Cdad.Aut.Bs.As.";"f";"A50924.jpg"
1208;"PITROLA, Néstor Antonio";"Buenos Aires";"m";"A50799.jpg"
1209;"PIUMATO, Julio Juán";"Cdad.Aut.Bs.As.";"m";"A4729.jpg"
1210;"PLAINI, Francisco Omar";"Buenos Aires";"m";"A4764.jpg"
1211;"POGGI, Claudio Javier";"San Luis";"m";"A50965.jpg"
1212;"POLINO, Hector Teodoro";"Cdad.Aut.Bs.As.";"m";"A1328.jpg"
1213;"POLO, Luis Nicolas";"Buenos Aires";"m";
1214;"PORTELA, Agustín Alberto";"Corrientes";"m";"A4635.jpg"
1215;"PORTO, Héctor Norberto";"Buenos Aires";"m";"A4450.jpg"
1216;"POSSE, Melchor Angel";"Buenos Aires";"m";
1217;"PRADINES, Roberto Arturo";"Mendoza";"m";"A50736.jpg"
1218;"PRAT, Alfredo Ernesto";"Buenos Aires";"m";
1219;"PRETTO, Pedro Javier";"Córdoba";"m";"A50931.jpg"
1220;"PRIETO, Hugo Nelson";"Neuquén";"m";"A4616.jpg"
1221;"PROFILI, Gerardo Pedro";"Mendoza";"m";
1222;"PRONE, Alberto Josue";"Córdoba";"m";
1223;"PRUYAS, Tomás Rubén";"Corrientes";"m";"A4044.jpg"
1224;"PUCHETA, Ramona";"Buenos Aires";"f";"A50694.jpg"
1225;"PUERTA, Federico Ramón";"Misiones";"m";"A3784.jpg"
1226;"PUIG de STUBRIN, Lilia";"Santa Fe";"f";"A4056.jpg"
1227;"PUIGGROS, Adriana Victoria";"Buenos Aires";"f";"A4606.jpg"
1228;"PUIGGROS, Adriana Victoria";"Cdad.Aut.Bs.As.";"f";"A4606.jpg"
1229;"PURICELLI, Arturo Antonio";"Santa Cruz";"m";
1230;"QUEZADA, Rodolfo H.";"Neuquén";"m";
1231;"QUINTAR, Amado David";"Catamarca";"m";"A50917.jpg"
1232;"QUINTELA, Ricardo Clemente";"La Rioja";"m";
1233;"QUINTERO, Marta Beatriz";"La Rioja";"f";"A4790.jpg"
1234;"QUINZIO, Bernardo Pascual";"San Luis";"m";
1235;"QUIROGA, Horacio Rodolfo";"Neuquén";"m";"A4824.jpg"
1236;"QUIROZ, Elsa Siria";"Buenos Aires";"f";"A103.jpg"
1237;"RACH QUIROGA, Analía Alexandra";"Chaco";"f";"A50927.jpg"
1238;"RAFFO, Julio Cesar";"Cdad.Aut.Bs.As.";"m";"A51023.jpg"
1239;"RAIMUNDI, Carlos Alberto";"Buenos Aires";"m";"A50680.jpg"
1240;"RAMOS, Alejandro Ariel";"Santa Fe";"m";"A50969.jpg"
1241;"RAMPI, Pascual Angel";"Buenos Aires";"m";
1242;"RAPETTI, Ricardo Francisco";"Buenos Aires";"m";"A4283.jpg"
1243;"RASINO, Elida Elena";"Santa Fe";"f";"A50758.jpg"
1244;"RATTIN, Antonio Ubaldo";"Buenos Aires";"m";"A4136.jpg"
1245;"RAVERTA, María Fernanda";"Buenos Aires";"f";"A50891.jpg"
1246;"RE, Hilma Leonor";"Entre Ríos";"f";"A4807.jpg"
1247;"RE, Ricardo Horacio";"Buenos Aires";"m";
1248;"RECALDE, Héctor Pedro";"Buenos Aires";"m";"A4451.jpg"
1249;"RECIO, José Antonio";"Buenos Aires";"m";
1250;"REDCZUK, Oscar Felipe";"Misiones";"m";"A50739.jpg"
1251;"REGAZZOLI, María Cristina";"La Pampa";"f";"A4752.jpg"
1252;"REJAL, Jesús Fernando";"La Rioja";"m";
1253;"REMEDI, Luz Elizabeth";"Córdoba";"f";
1254;"REMES LENICOV, Jorge Luis";"Buenos Aires";"m";
1255;"REYES, María Fernanda";"Cdad.Aut.Bs.As.";"f";"A4667.jpg"
1256;"RIAL, Osvaldo Hugo";"Buenos Aires";"m";
1257;"RICCARDO, José Luis";"San Luis";"m";"A50860.jpg"
1258;"RICHTER, Ana";"Córdoba";"f";"A4386.jpg"
1259;"RICO, Aldo";"Buenos Aires";"m";
1260;"RICO, María del Carmen Cecilia";"Buenos Aires";"m";"A4137.jpg"
1261;"RIESTRA, Antonio Sabino";"Santa Fe";"m";"A50760.jpg"
1262;"RIOBOO, Sandra Adriana";"Buenos Aires";"f";"A4653.jpg"
1263;"RIOS, Liliana María";"Entre Ríos";"f";"A50722.jpg"
1264;"RIOS, María Fabiana";"Tierra del Fuego";"f";"A4412.jpg"
1265;"RIOS, Roberto Fabián";"Corrientes";"f";"A50718.jpg"
1266;"RISKO, Silvia Lucrecia";"Misiones";"f";"A4783.jpg"
1267;"RISTA, Olga María";"Córdoba";"f";"A50932.jpg"
1268;"RITONDO, Cristian";"Cdad.Aut.Bs.As.";"m";"A51221.jpg"
1269;"RIVADERA, Marta Liliana";"La Rioja";"f";
1270;"RIVARA, Raúl Alberto";"Buenos Aires";"m";"A4784.jpg"
1271;"RIVAROLA, Rubén Armando";"Jujuy";"m";"A50727.jpg"
1272;"RIVAS, Jorge";"Buenos Aires";"m";"A3770.jpg"
1273;"RIVAS, Olijela del Valle";"Tucumán";"f";
1274;"ROBERTI, Alberto Oscar";"Buenos Aires";"m";"A50689.jpg"
1275;"ROBERTI, Raquel";"Santa Fe";"f";
1276;"ROBLEDO, Roberto Ricardo";"La Pampa";"m";"A4753.jpg"
1277;"ROBLES AVALOS, Edmundo Eduardo";"Tucumán";"m";
1278;"ROBLES, Miguel Angel";"Santa Fe";"m";
1279;"RODIL, Rodolfo";"Buenos Aires";"m";
1280;"RODRIGO, Esteban Joaquin";"Rio Negro";"m";
1281;"RODRIGUEZ GONZALEZ, Oliva";"Buenos Aires";"f";
1282;"RODRIGUEZ SAA, Adolfo";"San Luis";"m";
1283;"RODRIGUEZ SAÑUDO, Hugo B.";"Santa Fe";"m";
1284;"RODRIGUEZ, Evaristo Arturo";"Santa Cruz";"m";"A4678.jpg"
1285;"RODRIGUEZ, Jesus";"Cdad.Aut.Bs.As.";"m";
1286;"RODRIGUEZ, José";"Buenos Aires";"m";
1287;"RODRIGUEZ, Mabel E.";"Buenos Aires";"f";
1288;"RODRIGUEZ, Marcela Virginia";"Buenos Aires";"f";"A4139.jpg"
1289;"RODRIGUEZ, Matías David";"Tierra del Fuego";"m";"A50978.jpg"
1290;"RODRIGUEZ, Oscar Ernesto R.";"Buenos Aires";"m";"A4388.jpg"
1291;"RODRIGUEZ, Raul Eduardo";"Tierra del Fuego";"m";
1292;"RODRIGUEZ, Rodrigo Martín";"Buenos Aires";"m";"A50895.jpg"
1293;"ROGEL, Fabián Dulio";"Entre Ríos";"m";"A50724.jpg"
1294;"ROGGERO, Humberto Jesus";"Córdoba";"m";"A1698.jpg"
1295;"ROIG, Angel";"Buenos Aires";"m";
1296;"ROJKES de ALPEROVICH, Beatriz Liliana";"Tucumán";"f";"A4543.jpg"
1297;"ROJO, Rubén Dario";"San Luis";"m";
1298;"ROLDAN, José María";"Corrientes";"m";"A4660.jpg"
1299;"ROLLANO, Eduardo Daniel";"Cdad.Aut.Bs.As.";"m";
1300;"ROMA, Carlos Gastón";"Tierra del Fuego";"m";"A50996.jpg"
1301;"ROMA, Rafael Edgardo";"Buenos Aires";"m";
1302;"ROMAN, Carmen";"Formosa";"f";"A4563.jpg"
1303;"ROMANO, Antonio Anselmo";"Santiago del Estero";"m";
1304;"ROMERO, Carlos Alberto";"La Rioja";"m";
1305;"ROMERO, Gabriel Luis";"Neuquén";"m";
1306;"ROMERO, Héctor Ramón";"Chaco";"m";"A3527.jpg"
1307;"ROMERO, Humberto Antonio";"Corrientes";"m";
1308;"ROMERO, José Antonio";"Buenos Aires";"m";"A4391.jpg"
1309;"ROMERO, Oscar Alberto";"Buenos Aires";"m";"A50800.jpg"
1310;"ROMERO, Rosario";"Entre Ríos";"f";"A4405.jpg"
1311;"ROQUEL, Héctor Alberto";"Santa Cruz";"m";"A50967.jpg"
1312;"ROQUEL, Rodolfo";"Formosa";"m";"A4389.jpg"
1313;"ROSELLI, José Alberto";"Cdad.Aut.Bs.As.";"m";"A4166.jpg"
1314;"ROSSI, Agustín Oscar";"Santa Fe";"m";"A4536.jpg"
1315;"ROSSI, Alejandro Luis";"Santa Fe";"m";"A4638.jpg"
1316;"ROSSI, Blanca Araceli";"Córdoba";"f";"A50825.jpg"
1317;"ROSSI, Cipriana Lorena";"Rio Negro";"f";"A4592.jpg"
1318;"ROSSO, Graciela Zulema";"Buenos Aires";"f";"A4452.jpg"
1319;"ROY, Irma";"Buenos Aires";"f";"A4141.jpg"
1320;"ROY, Irma";"Cdad.Aut.Bs.As.";"f";"A4141.jpg"
1321;"ROZAS, Angel";"Chaco";"m";"A4481.jpg"
1322;"RUBEO, Luis";"Santa Fe";"m";
1323;"RUBIN, Carlos Gustavo";"Corrientes";"m";"A50829.jpg"
1324;"RUBINI, Mirta Elsa";"Buenos Aires";"f";"A4142.jpg"
1325;"RUCCI, Claudia Monica";"Buenos Aires";"f";"A4786.jpg"
1326;"RUCKAUF, Carlos Federico";"Buenos Aires";"m";"A4390.jpg"
1327;"RUCKAUF, Carlos Federico";"Cdad.Aut.Bs.As.";"m";"A4390.jpg"
1328;"RUIZ ARAGON, José Arnaldo";"Corrientes";"m";"A50939.jpg"
1329;"RUIZ PALACIOS, José David";"Chaco";"m";
1330;"RUIZ, Aida Delia";"Santiago del Estero";"f";"A50761.jpg"
1331;"RUIZ, Angel";"San Luis";"m";
1332;"RUIZ, Ramón";"Buenos Aires";"m";"A4683.jpg"
1333;"SAADE, Blanca Azucena";"Salta";"f";
1334;"SAADI, Luis Alberto";"Catamarca";"m";
1335;"SAADI, Ramón Eduardo";"Catamarca";"m";
1336;"SABBATELLA, Martín";"Buenos Aires";"m";"A4816.jpg"
1337;"SABIO, Juan Carlos";"Buenos Aires";"m";
1338;"SACCA, Luis Fernando";"Tucumán";"m";"A50767.jpg"
1339;"SACKS, Ruben Rodolfo";"Santa Fe";"m";
1340;"SAGGESE, Nestor Mario";"Buenos Aires";"m";
1341;"SALIM, Fernando Omar";"Santiago del Estero";"m";"A33.jpg"
1342;"SALIM, Juan Arturo";"Tucumán";"m";"A4544.jpg"
1343;"SALINO, Fernando Aldo";"San Luis";"m";"A50861.jpg"
1344;"SALINO, María Antonia";"San Luis";"f";
1345;"SALTO, Julio Francisco José";"Rio Negro";"m";
1346;"SALUM, Osvaldo Rubén";"Salta";"m";"A4521.jpg"
1347;"SALUSSO, Horacio Ramón";"Córdoba";"m";
1348;"SALVADOR, Daniel Marcelo";"Buenos Aires";"m";
